일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2007/08/23","1799.72","40.22","2.29","1801.48","1816.19","1795.07","394699.0","5998596.0","8.95478946E8"
"2007/08/22","1759.50","23.32","1.34","1741.93","1764.61","1737.06","402645.0","5138706.0","8.75565596E8"
"2007/08/21","1736.18","4.91","0.28","1740.85","1764.25","1721.18","458897.0","5616686.0","8.64115351E8"
"2007/08/20","1731.27","93.20","5.69","1700.48","1732.39","1693.42","366720.0","6100631.0","8.61307667E8"
"2007/08/17","1638.07","-53.91","-3.19","1702.66","1705.17","1626.87","493204.0","7384079.0","8.15188117E8"
"2007/08/16","1691.98","-125.91","-6.93","1754.19","1755.32","1681.71","508224.0","8453547.0","8.41535086E8"
"2007/08/14","1817.89","-31.37","-1.70","1841.15","1857.13","1801.07","405732.0","5747447.0","9.04214176E8"
"2007/08/13","1849.26","20.77","1.14","1840.89","1849.31","1820.96","330052.0","5038303.0","9.19549657E8"
"2007/08/10","1828.49","-80.19","-4.20","1853.22","1854.62","1814.30","388049.0","7147241.0","9.09349573E8"
"2007/08/09","1908.68","5.27","0.28","1923.99","1928.64","1899.32","413873.0","6870340.0","9.49036104E8"
"2007/08/08","1903.41","43.59","2.34","1879.61","1905.22","1873.99","381959.0","6382810.0","9.46292662E8"
"2007/08/07","1859.82","4.77","0.26","1888.58","1888.76","1849.68","315654.0","5157645.0","9.24748773E8"
"2007/08/06","1855.05","-21.75","-1.16","1832.54","1855.36","1829.22","325170.0","5105465.0","9.22288882E8"
"2007/08/03","1876.80","23.73","1.28","1875.07","1890.63","1865.75","350262.0","5883600.0","9.33494967E8"
"2007/08/02","1853.07","-3.38","-0.18","1874.98","1890.81","1810.62","371815.0","6901890.0","9.21501242E8"
"2007/08/01","1856.45","-76.82","-3.97","1920.07","1920.07","1836.28","389623.0","8152282.0","9.23182724E8"
"2007/07/31","1933.27","26.56","1.39","1915.45","1933.27","1899.56","373768.0","6763413.0","9.61205968E8"
"2007/07/30","1906.71","23.49","1.25","1874.08","1906.71","1859.12","386210.0","6709264.0","9.48229021E8"
"2007/07/27","1883.22","-80.32","-4.09","1924.01","1924.11","1863.39","517224.0","9264955.0","9.36695401E8"
"2007/07/26","1963.54","-40.68","-2.03","2012.04","2015.48","1963.46","617007.0","9324397.0","9.76275717E8"
"2007/07/25","2004.22","11.96","0.60","1992.16","2011.17","1962.16","588350.0","8733849.0","9.96520178E8"
"2007/07/24","1992.26","-0.79","-0.04","2001.52","2005.02","1975.75","589378.0","8341428.0","9.85856566E8"
"2007/07/23","1993.05","9.51","0.48","1978.05","1993.97","1968.55","538578.0","8115959.0","9.86403776E8"
"2007/07/20","1983.54","45.64","2.36","1949.50","1983.54","1939.69","638754.0","8173142.0","9.81677342E8"
"2007/07/19","1937.90","7.20","0.37","1935.10","1950.86","1922.14","586289.0","7064339.0","9.59077634E8"
"2007/07/18","1930.70","-18.81","-0.96","1953.25","1956.82","1930.51","634999.0","8563815.0","9.55874803E8"
"2007/07/16","1949.51","-13.42","-0.68","1965.66","1972.33","1932.86","519503.0","7897543.0","9.65372219E8"
"2007/07/13","1962.93","53.18","2.78","1946.08","1962.94","1941.55","507570.0","9444156.0","9.72432752E8"
"2007/07/12","1909.75","19.79","1.05","1897.59","1922.25","1897.59","445537.0","7069439.0","9.45854542E8"
"2007/07/11","1889.96","-4.57","-0.24","1880.71","1904.35","1875.43","473883.0","6425138.0","9.35996129E8"
"2007/07/10","1894.53","10.94","0.58","1887.35","1895.98","1881.36","406271.0","6499680.0","9.38214633E8"
"2007/07/09","1883.59","22.58","1.21","1870.35","1890.83","1865.79","430588.0","7122457.0","9.3330273E8"
"2007/07/06","1861.01","13.22","0.72","1855.03","1863.01","1838.75","414382.0","7222093.0","9.21687915E8"
"2007/07/05","1847.79","9.38","0.51","1841.56","1865.52","1836.93","534045.0","8360109.0","9.14601031E8"
"2007/07/04","1838.41","32.91","1.82","1815.77","1838.82","1814.44","417011.0","7481390.0","9.09782598E8"
"2007/07/03","1805.50","34.15","1.93","1791.69","1806.06","1787.45","401957.0","6992391.0","8.93667644E8"
"2007/07/02","1771.35","27.75","1.59","1741.41","1771.39","1736.63","302331.0","4649067.0","8.76984895E8"
"2007/06/29","1743.60","-8.15","-0.47","1755.84","1766.25","1742.88","281676.0","5390270.0","8.63539798E8"
"2007/06/28","1751.75","18.65","1.08","1745.82","1752.24","1737.93","282804.0","4728265.0","8.67495474E8"
"2007/06/27","1733.10","-16.45","-0.94","1749.01","1749.01","1724.82","306932.0","5255232.0","8.58668336E8"
"2007/06/26","1749.55","-8.18","-0.47","1762.48","1768.69","1732.44","401034.0","5320364.0","8.60123472E8"
"2007/06/25","1757.73","-13.25","-0.75","1754.20","1785.87","1747.86","394469.0","5799920.0","8.64306131E8"
"2007/06/22","1770.98","-23.26","-1.30","1801.20","1802.43","1759.95","531618.0","7940805.0","8.7067223E8"
"2007/06/21","1794.24","10.45","0.59","1775.48","1802.91","1770.17","579502.0","8649139.0","8.8183367E8"
"2007/06/20","1783.79","-24.06","-1.33","1812.82","1813.05","1778.26","685990.0","9598455.0","8.76754309E8"
"2007/06/19","1807.85","0.97","0.05","1813.53","1813.84","1797.18","650869.0","8672443.0","8.88550312E8"
"2007/06/18","1806.88","34.62","1.95","1786.29","1807.51","1784.44","613245.0","8458977.0","8.88201859E8"
"2007/06/15","1772.26","3.08","0.17","1772.03","1776.80","1762.22","539961.0","7955635.0","8.71116229E8"
"2007/06/14","1769.18","47.19","2.74","1742.12","1769.18","1740.70","580496.0","8619540.0","8.69643602E8"
"2007/06/13","1721.99","-7.89","-0.46","1721.37","1732.57","1714.76","715327.0","7280100.0","8.46341213E8"
"2007/06/12","1729.88","13.32","0.78","1714.54","1730.63","1712.13","431747.0","6356730.0","8.50001577E8"
"2007/06/11","1716.56","-10.72","-0.62","1740.46","1742.86","1709.96","475878.0","6993163.0","8.43532929E8"
"2007/06/08","1727.28","-25.76","-1.47","1735.96","1739.14","1717.18","503238.0","7885838.0","8.48720278E8"
"2007/06/07","1753.04","10.85","0.62","1722.47","1753.24","1717.30","496218.0","7266534.0","8.61058033E8"
"2007/06/05","1742.19","4.60","0.26","1735.87","1745.99","1721.02","488031.0","6974805.0","8.5566814E8"
"2007/06/04","1737.59","21.35","1.24","1734.27","1744.02","1713.50","465230.0","7880713.0","8.53448755E8"
"2007/06/01","1716.24","15.33","0.90","1712.97","1745.39","1707.75","615434.0","9309098.0","8.42898549E8"
"2007/05/31","1700.91","38.19","2.30","1683.35","1702.01","1677.78","497059.0","8014584.0","8.35119359E8"
"2007/05/30","1662.72","0.92","0.06","1661.83","1662.72","1638.03","488636.0","6690894.0","8.16292085E8"
"2007/05/29","1661.80","3.89","0.23","1663.32","1666.85","1653.24","495105.0","5677843.0","8.16191937E8"
"2007/05/28","1657.91","13.35","0.81","1650.53","1658.43","1646.15","379269.0","4554531.0","8.14512143E8"
"2007/05/25","1644.56","-2.03","-0.12","1629.18","1645.08","1627.59","375034.0","4585695.0","8.08153525E8"
"2007/05/23","1646.59","3.71","0.23","1647.44","1651.61","1638.36","447334.0","5201199.0","8.09266496E8"
"2007/05/22","1642.88","14.68","0.90","1634.09","1643.11","1627.01","529316.0","6465889.0","8.07518839E8"
"2007/05/21","1628.20","15.95","0.99","1602.64","1628.68","1602.64","512786.0","5238885.0","7.99849009E8"
"2007/05/18","1612.25","-3.33","-0.21","1613.12","1617.77","1600.24","454777.0","4477906.0","7.92089359E8"
"2007/05/17","1615.58","14.98","0.94","1614.00","1616.00","1608.21","450569.0","4737709.0","7.93737051E8"
"2007/05/16","1600.60","11.23","0.71","1591.07","1600.72","1586.00","417084.0","4448254.0","7.86362935E8"
"2007/05/15","1589.37","-16.40","-1.02","1600.91","1611.93","1589.24","480251.0","4655422.0","7.8058892E8"
"2007/05/14","1605.77","2.21","0.14","1612.73","1622.16","1599.87","477817.0","5108484.0","7.88460881E8"
"2007/05/11","1603.56","3.88","0.24","1588.09","1604.63","1582.76","373584.0","4791159.0","7.87338164E8"
"2007/05/10","1599.68","6.26","0.39","1602.56","1616.06","1599.68","408579.0","5542590.0","7.85464011E8"
"2007/05/09","1593.42","10.77","0.68","1582.91","1593.42","1578.58","358531.0","4351880.0","7.82537489E8"
"2007/05/08","1582.65","-1.81","-0.11","1585.52","1589.07","1577.18","384029.0","5264052.0","7.77296752E8"
"2007/05/07","1584.46","16.72","1.07","1574.86","1585.70","1574.86","434480.0","5046215.0","7.78164482E8"
"2007/05/04","1567.74","7.88","0.51","1563.16","1567.74","1556.62","254508.0","3935183.0","7.69854284E8"
"2007/05/03","1559.86","6.56","0.42","1563.42","1564.01","1555.28","249678.0","3753858.0","7.66002456E8"
"2007/05/02","1553.30","11.06","0.72","1550.39","1555.62","1546.60","274336.0","3733029.0","7.62668416E8"
"2007/04/30","1542.24","-0.28","-0.02","1538.69","1542.25","1530.67","315971.0","3965713.0","7.57287335E8"
"2007/04/27","1542.52","-10.61","-0.68","1547.20","1553.23","1537.37","356442.0","4571709.0","7.57414198E8"
"2007/04/26","1553.13","7.58","0.49","1560.22","1565.03","1553.13","391552.0","5263926.0","7.62724512E8"
"2007/04/25","1545.55","-11.16","-0.72","1558.20","1558.72","1536.12","445538.0","6627839.0","7.58742949E8"
"2007/04/24","1556.71","12.36","0.80","1545.61","1557.65","1538.11","393475.0","5455457.0","7.64289739E8"
"2007/04/23","1544.35","11.27","0.74","1545.45","1554.50","1538.33","386980.0","4914076.0","7.58438945E8"
"2007/04/20","1533.08","19.42","1.28","1518.58","1533.09","1518.58","397531.0","4404628.0","7.53050264E8"
"2007/04/19","1513.66","-20.92","-1.36","1536.89","1537.43","1506.14","363739.0","4478336.0","7.43682552E8"
"2007/04/18","1534.58","5.92","0.39","1532.57","1538.29","1530.02","352532.0","4264479.0","7.54073254E8"
"2007/04/17","1528.66","-3.38","-0.22","1538.89","1538.89","1524.33","422556.0","4524207.0","7.51297908E8"
"2007/04/16","1532.04","11.26","0.74","1523.89","1533.09","1519.30","462199.0","4198012.0","7.52957414E8"
"2007/04/13","1520.78","-4.83","-0.32","1523.82","1526.09","1512.36","426238.0","4532485.0","7.47363935E8"
"2007/04/12","1525.61","12.19","0.81","1510.27","1525.61","1507.56","360182.0","4615176.0","7.49803339E8"
"2007/04/11","1513.42","14.26","0.95","1508.68","1519.31","1507.57","386765.0","5266418.0","7.44151748E8"
"2007/04/10","1499.16","-1.90","-0.13","1500.79","1502.34","1492.35","359301.0","4059585.0","7.36872218E8"
"2007/04/09","1501.06","16.91","1.14","1489.79","1501.06","1489.13","388208.0","4186551.0","7.377088E8"
"2007/04/06","1484.15","2.11","0.14","1487.73","1488.58","1477.69","313663.0","3389507.0","7.29325975E8"
"2007/04/05","1482.04","-1.37","-0.09","1485.53","1485.77","1478.45","328413.0","3255581.0","7.28556457E8"
"2007/04/04","1483.41","19.66","1.34","1474.65","1484.86","1471.05","353989.0","4640824.0","7.29011043E8"
"2007/04/03","1463.75","4.22","0.29","1463.41","1464.48","1452.56","340652.0","3757241.0","7.19128015E8"
"2007/04/02","1459.53","6.98","0.48","1456.19","1464.93","1456.06","303522.0","3546507.0","7.16950422E8"
"2007/03/30","1452.55","1.60","0.11","1457.58","1459.69","1447.85","288433.0","3313319.0","7.13293316E8"
"2007/03/29","1450.95","11.21","0.78","1434.58","1453.11","1432.80","283081.0","3496142.0","7.12772672E8"
"2007/03/28","1439.74","-13.49","-0.93","1451.47","1456.78","1433.12","297973.0","3575503.0","7.0727968E8"
"2007/03/27","1453.23","3.46","0.24","1450.02","1456.39","1442.49","259867.0","3118254.0","7.13729149E8"
"2007/03/26","1449.77","2.39","0.17","1451.12","1455.51","1444.25","312613.0","3118567.0","7.12138506E8"
"2007/03/23","1447.38","-1.15","-0.08","1449.99","1454.34","1443.04","278884.0","2950809.0","7.10935643E8"
"2007/03/22","1448.53","5.68","0.39","1452.13","1456.18","1447.79","301021.0","3635007.0","7.11570842E8"
"2007/03/21","1442.85","-1.32","-0.09","1446.07","1452.05","1435.36","342964.0","3000185.0","7.08437627E8"
"2007/03/20","1444.17","0.78","0.05","1449.43","1449.79","1440.42","364485.0","3390628.0","7.09234373E8"
"2007/03/19","1443.39","15.51","1.09","1425.22","1444.76","1420.89","280843.0","2846251.0","7.08728658E8"
"2007/03/16","1427.88","0.95","0.07","1428.63","1431.75","1416.30","304139.0","2543200.0","7.01347256E8"
"2007/03/15","1426.93","19.56","1.39","1418.77","1429.38","1414.98","254364.0","2743098.0","7.00877507E8"
"2007/03/14","1407.37","-28.68","-2.00","1409.66","1416.80","1405.13","259289.0","3030644.0","6.91470338E8"
"2007/03/13","1436.05","-5.28","-0.37","1441.60","1442.04","1433.67","256425.0","2924575.0","7.05517281E8"
"2007/03/12","1441.33","17.75","1.25","1429.68","1441.83","1429.68","245054.0","2968500.0","7.08246479E8"
"2007/03/09","1423.58","-0.31","-0.02","1433.27","1434.70","1415.71","227388.0","3111535.0","6.99295957E8"
"2007/03/08","1423.89","12.94","0.92","1409.02","1433.15","1408.34","285797.0","3363210.0","6.99407615E8"
"2007/03/07","1410.95","8.02","0.57","1415.35","1415.50","1397.83","254195.0","3203549.0","6.93143969E8"
"2007/03/06","1402.93","26.78","1.95","1382.70","1403.75","1382.70","239219.0","3009735.0","6.89373788E8"
"2007/03/05","1376.15","-38.32","-2.71","1400.80","1404.23","1375.84","232595.0","3278014.0","6.76185601E8"
"2007/03/02","1414.47","-2.87","-0.20","1407.19","1423.58","1406.63","243110.0","3511214.0","6.94912498E8"
"2007/02/28","1417.34","-37.26","-2.56","1396.44","1417.34","1393.96","324109.0","4443881.0","6.96039726E8"
"2007/02/27","1454.60","-15.43","-1.05","1468.28","1468.28","1453.85","261583.0","3138990.0","7.14194294E8"
"2007/02/26","1470.03","0.15","0.01","1466.92","1470.95","1462.19","261757.0","3341189.0","7.21758563E8"
"2007/02/23","1469.88","4.47","0.31","1470.44","1471.04","1459.81","310567.0","5268529.0","7.21914552E8"
"2007/02/22","1465.41","14.03","0.97","1452.71","1471.04","1452.62","310281.0","3683843.0","7.20008691E8"
"2007/02/21","1451.38","-1.58","-0.11","1455.18","1457.37","1444.84","258240.0","3206897.0","7.13416464E8"
"2007/02/20","1452.96","4.15","0.29","1450.96","1453.25","1443.97","220471.0","2529606.0","7.14119794E8"
"2007/02/16","1448.81","5.18","0.36","1444.46","1448.96","1439.03","207157.0","3634848.0","7.11717549E8"
"2007/02/15","1443.63","7.53","0.52","1450.55","1450.84","1441.79","216083.0","3503461.0","7.08698737E8"
"2007/02/14","1436.10","17.66","1.25","1430.02","1440.51","1430.01","214653.0","3580135.0","7.04870584E8"
"2007/02/13","1418.44","4.15","0.29","1412.72","1424.66","1410.81","219251.0","2919645.0","6.9619913E8"
"2007/02/12","1414.29","-13.39","-0.94","1416.84","1416.84","1403.75","209291.0","2819813.0","6.94373961E8"
"2007/02/09","1427.68","4.10","0.29","1424.49","1432.29","1422.97","227567.0","2741316.0","7.01071756E8"
"2007/02/08","1423.58","-2.71","-0.19","1424.99","1431.01","1416.05","189043.0","2855871.0","6.99033835E8"
"2007/02/07","1426.29","-2.29","-0.16","1430.85","1431.25","1419.48","193225.0","2958774.0","7.00475046E8"
"2007/02/06","1428.58","10.63","0.75","1416.65","1428.91","1414.58","188882.0","2954601.0","7.01659781E8"
"2007/02/05","1417.95","4.81","0.34","1413.77","1420.42","1409.71","181595.0","3108424.0","6.96717738E8"
"2007/02/02","1413.14","30.24","2.19","1386.78","1413.34","1386.06","219152.0","4169084.0","6.94714777E8"
"2007/02/01","1382.90","22.67","1.67","1367.07","1382.90","1362.04","168201.0","2860276.0","6.79625076E8"
"2007/01/31","1360.23","-10.49","-0.77","1374.76","1374.76","1357.87","192327.0","2278384.0","6.68640362E8"
"2007/01/30","1370.72","7.62","0.56","1365.00","1371.59","1360.42","161253.0","2269271.0","6.73564065E8"
"2007/01/29","1363.10","-8.23","-0.60","1376.48","1378.28","1361.23","136329.0","2253639.0","6.70015414E8"
"2007/01/26","1371.33","-11.03","-0.80","1372.36","1378.48","1366.10","160883.0","2467215.0","6.74188867E8"
"2007/01/25","1382.36","-0.70","-0.05","1392.55","1392.55","1379.66","157049.0","2187782.0","6.79698846E8"
"2007/01/24","1383.06","19.97","1.47","1369.96","1383.75","1369.02","197926.0","2704447.0","6.79913198E8"
"2007/01/23","1363.09","-0.32","-0.02","1353.06","1367.03","1352.50","184015.0","2417230.0","6.70109016E8"
"2007/01/22","1363.41","2.85","0.21","1363.84","1364.67","1348.46","190990.0","2476833.0","6.7011263E8"
"2007/01/19","1360.56","-22.65","-1.64","1369.09","1372.63","1356.22","222672.0","3008845.0","6.68556302E8"
"2007/01/18","1383.21","3.73","0.27","1378.37","1385.22","1372.93","181232.0","2599655.0","6.79606357E8"
"2007/01/17","1379.48","-10.23","-0.74","1391.75","1391.75","1369.08","205373.0","2674358.0","6.78010049E8"
"2007/01/16","1389.71","-1.25","-0.09","1392.00","1393.42","1385.20","171336.0","2188877.0","6.82987635E8"
"2007/01/15","1390.96","2.59","0.19","1396.87","1397.64","1385.81","163885.0","2462801.0","6.83598165E8"
"2007/01/12","1388.37","23.06","1.69","1379.00","1389.00","1372.87","213766.0","3185029.0","6.82183247E8"
"2007/01/11","1365.31","9.52","0.70","1357.57","1375.31","1355.63","211751.0","2689447.0","6.7044673E8"
"2007/01/10","1355.79","-18.55","-1.35","1372.52","1372.52","1345.08","225462.0","2912102.0","6.6596358E8"
"2007/01/09","1374.34","3.53","0.26","1376.71","1381.99","1367.74","216844.0","2473171.0","6.75406045E8"
"2007/01/08","1370.81","-14.95","-1.08","1376.76","1384.65","1366.48","177592.0","2555241.0","6.73840181E8"
"2007/01/05","1385.76","-11.53","-0.83","1398.60","1400.59","1372.36","277292.0","3394972.0","6.81185457E8"
"2007/01/04","1397.29","-12.06","-0.86","1410.55","1411.12","1388.50","241172.0","2967081.0","6.86777867E8"
"2007/01/03","1409.35","-25.91","-1.81","1436.42","1437.79","1409.31","203208.0","2611604.0","6.92674665E8"
"2007/01/02","1435.26","0.80","0.06","1438.89","1439.71","1430.06","147739.0","2037041.0","7.05331659E8"
"2006/12/28","1434.46","9.36","0.66","1433.63","1437.48","1425.84","160604.0","1968110.0","7.04587508E8"
"2006/12/27","1425.10","-8.82","-0.62","1426.80","1429.84","1418.77","175940.0","1809361.0","7.00019219E8"
"2006/12/26","1433.92","-3.57","-0.25","1434.58","1441.21","1422.37","218666.0","2585669.0","7.03945999E8"
"2006/12/22","1437.49","1.02","0.07","1432.03","1439.27","1432.03","218349.0","2578280.0","7.05211497E8"
"2006/12/21","1436.47","-5.81","-0.40","1444.41","1445.51","1434.47","193026.0","2626650.0","7.04793346E8"
"2006/12/20","1442.28","14.52","1.02","1429.77","1445.50","1429.77","240499.0","3007920.0","7.07660085E8"
"2006/12/19","1427.76","-5.47","-0.38","1431.07","1436.40","1425.60","215449.0","2608340.0","7.00542763E8"
"2006/12/18","1433.23","11.36","0.80","1427.14","1437.64","1427.14","244629.0","2778671.0","7.03183929E8"
"2006/12/15","1421.87","3.49","0.25","1418.53","1425.78","1412.17","319548.0","2961186.0","6.97706914E8"
"2006/12/14","1418.38","35.10","2.54","1385.50","1418.38","1376.87","250160.0","4610445.0","6.96108371E8"
"2006/12/13","1383.28","6.30","0.46","1375.31","1386.69","1373.52","186913.0","2537772.0","6.79139385E8"
"2006/12/12","1376.98","-13.75","-0.99","1392.22","1392.90","1373.03","195342.0","2536232.0","6.75992947E8"
"2006/12/11","1390.73","0.30","0.02","1390.26","1396.15","1389.65","213260.0","2258526.0","6.82385019E8"
"2006/12/08","1390.43","-19.87","-1.41","1400.98","1400.98","1386.26","221669.0","2922814.0","6.82328741E8"
"2006/12/07","1410.30","-3.43","-0.24","1411.73","1416.13","1407.66","237407.0","2843977.0","6.92104217E8"
"2006/12/06","1413.73","-6.86","-0.48","1422.75","1423.07","1399.68","237546.0","2972861.0","6.93957731E8"
"2006/12/05","1420.59","-5.87","-0.41","1432.97","1436.69","1420.40","300827.0","3847660.0","6.97560722E8"
"2006/12/04","1426.46","-7.90","-0.55","1431.01","1433.28","1426.34","197279.0","2734387.0","7.00445706E8"
"2006/12/01","1434.36","2.15","0.15","1433.40","1436.80","1428.24","231104.0","2860540.0","7.04293871E8"
"2006/11/30","1432.21","9.66","0.68","1427.67","1434.85","1427.67","252192.0","3260458.0","7.03252481E8"
"2006/11/29","1422.55","11.08","0.78","1413.91","1424.91","1413.54","254274.0","3555666.0","6.98620925E8"
"2006/11/28","1411.47","-13.66","-0.96","1407.52","1413.71","1404.67","252352.0","3018734.0","6.93204802E8"
"2006/11/27","1425.13","3.40","0.24","1419.80","1425.13","1415.22","297936.0","3001665.0","6.99851608E8"
"2006/11/24","1421.73","2.50","0.18","1419.99","1424.82","1411.27","314623.0","3265382.0","6.9823076E8"
"2006/11/23","1419.23","-3.31","-0.23","1419.51","1424.33","1414.80","237548.0","3115729.0","6.97030113E8"
"2006/11/22","1422.54","16.64","1.18","1405.34","1422.54","1405.21","247167.0","3029281.0","6.98719549E8"
"2006/11/21","1405.90","3.69","0.26","1402.75","1406.58","1399.97","277288.0","3542783.0","6.90542681E8"
"2006/11/20","1402.21","-10.01","-0.71","1413.74","1413.88","1400.83","232531.0","2831134.0","6.89468632E8"
"2006/11/17","1412.22","1.47","0.10","1414.17","1416.40","1407.26","250383.0","2633292.0","6.94245334E8"
"2006/11/16","1410.75","-1.79","-0.13","1417.68","1417.68","1409.22","259277.0","2985556.0","6.93658509E8"
"2006/11/15","1412.54","5.17","0.37","1412.07","1413.69","1406.86","236747.0","3319693.0","6.94417617E8"
"2006/11/14","1407.37","10.68","0.76","1402.92","1407.54","1400.74","205371.0","3026487.0","6.91654395E8"
"2006/11/13","1396.69","0.96","0.07","1399.51","1399.98","1386.76","178608.0","2542144.0","6.86260493E8"
"2006/11/10","1395.73","-3.71","-0.27","1393.88","1399.87","1391.69","168512.0","2523006.0","6.8547505E8"
"2006/11/09","1399.44","19.37","1.40","1382.40","1399.44","1382.11","197535.0","3177046.0","6.87099713E8"
"2006/11/08","1380.07","-7.37","-0.53","1391.23","1393.51","1379.34","197670.0","2680360.0","6.77620647E8"
"2006/11/07","1387.44","8.25","0.60","1389.12","1392.51","1385.41","213063.0","2963597.0","6.80973167E8"
"2006/11/06","1379.19","-4.69","-0.34","1379.37","1379.37","1363.71","209561.0","2564545.0","6.76781518E8"
"2006/11/03","1383.88","0.15","0.01","1385.17","1385.39","1379.26","215319.0","2900250.0","6.79227436E8"
"2006/11/02","1383.73","9.38","0.68","1371.51","1383.73","1370.30","218346.0","2819774.0","6.79253416E8"
"2006/11/01","1374.35","9.80","0.72","1372.03","1378.11","1366.60","233252.0","2910816.0","6.74719049E8"
"2006/10/31","1364.55","8.44","0.62","1356.91","1364.83","1351.08","255789.0","2906935.0","6.69926046E8"
"2006/10/30","1356.11","-12.98","-0.95","1363.34","1363.34","1353.46","159719.0","2290180.0","6.65774652E8"
"2006/10/27","1369.09","-4.56","-0.33","1378.06","1379.51","1362.44","205034.0","3029327.0","6.72109466E8"
"2006/10/26","1373.65","2.22","0.16","1373.99","1377.40","1369.66","241700.0","3015085.0","6.74463617E8"
"2006/10/25","1371.43","4.93","0.36","1368.36","1375.01","1365.80","231825.0","2780044.0","6.73334724E8"
"2006/10/24","1366.50","1.55","0.11","1373.57","1374.43","1364.07","244728.0","3018555.0","6.70988972E8"
"2006/10/23","1364.95","0.71","0.05","1367.14","1369.85","1358.93","240374.0","2865836.0","6.70319751E8"
"2006/10/20","1364.24","10.18","0.75","1357.37","1366.94","1357.14","269190.0","3186747.0","6.69856763E8"
"2006/10/19","1354.06","-0.20","-0.01","1356.61","1358.95","1350.36","295222.0","2868667.0","6.65111271E8"
"2006/10/18","1354.26","2.96","0.22","1345.60","1355.92","1338.00","279680.0","2779203.0","6.65408995E8"
"2006/10/17","1351.30","-5.42","-0.40","1360.56","1360.56","1339.89","308567.0","2540358.0","6.64224496E8"
"2006/10/16","1356.72","8.12","0.60","1356.59","1358.88","1350.80","208577.0","2849772.0","6.6670542E8"
"2006/10/13","1348.60","16.82","1.26","1349.50","1353.93","1345.97","305317.0","3095741.0","6.62815978E8"
"2006/10/12","1331.78","6.29","0.47","1325.70","1337.70","1323.80","256986.0","2892015.0","6.54700811E8"
"2006/10/11","1325.49","-2.88","-0.22","1317.68","1332.28","1315.84","198429.0","2609578.0","6.51689054E8"
"2006/10/10","1328.37","8.97","0.68","1322.44","1334.41","1322.44","251540.0","2766970.0","6.53142301E8"
"2006/10/09","1319.40","-32.60","-2.41","1356.59","1365.01","1303.62","400256.0","4537950.0","6.48855686E8"
"2006/10/04","1352.00","-22.22","-1.62","1366.16","1371.72","1345.83","223066.0","2940362.0","6.6492774E8"
"2006/10/02","1374.22","2.81","0.20","1370.27","1380.91","1367.74","231198.0","2357217.0","6.75702304E8"
"2006/09/29","1371.41","-0.02","0.00","1375.38","1377.37","1367.78","248282.0","2675839.0","6.74270132E8"
"2006/09/28","1371.43","11.40","0.84","1362.72","1372.22","1359.47","228240.0","3096166.0","6.74370565E8"
"2006/09/27","1360.03","16.06","1.19","1352.22","1361.12","1351.83","242745.0","3141482.0","6.68774457E8"
"2006/09/26","1343.97","-11.24","-0.83","1360.88","1361.56","1338.98","241628.0","2647399.0","6.60865856E8"
"2006/09/25","1355.21","6.83","0.51","1347.88","1357.69","1345.56","201957.0","2664602.0","6.66211721E8"
"2006/09/22","1348.38","-18.41","-1.35","1358.45","1360.18","1343.27","250125.0","3413739.0","6.62910605E8"
"2006/09/21","1366.79","0.35","0.03","1373.35","1378.79","1363.48","237537.0","3139466.0","6.71978403E8"
"2006/09/20","1366.44","-7.51","-0.55","1366.51","1369.18","1355.04","233743.0","2939722.0","6.71887411E8"
"2006/09/19","1373.95","-0.35","-0.03","1375.23","1378.99","1370.44","237298.0","2875096.0","6.75623343E8"
"2006/09/18","1374.30","13.20","0.97","1360.66","1378.04","1358.57","305450.0","3586819.0","6.75827917E8"
"2006/09/15","1361.10","2.35","0.17","1355.08","1361.20","1351.26","342889.0","2879141.0","6.69175328E8"
"2006/09/14","1358.75","25.62","1.92","1333.66","1358.75","1329.11","288840.0","4056574.0","6.67931309E8"
"2006/09/13","1333.13","5.09","0.38","1341.62","1342.38","1332.87","249303.0","2687673.0","6.55468729E8"
"2006/09/12","1328.04","-6.04","-0.45","1334.35","1339.31","1323.90","266773.0","2496513.0","6.5287182E8"
"2006/09/11","1334.08","-20.81","-1.54","1357.29","1357.29","1333.84","248050.0","2349498.0","6.55601503E8"
"2006/09/08","1354.89","3.72","0.28","1345.61","1358.10","1344.68","260044.0","2460524.0","6.65807892E8"
"2006/09/07","1351.17","-5.84","-0.43","1351.55","1353.67","1342.57","251102.0","2475844.0","6.64069188E8"
"2006/09/06","1357.01","-4.23","-0.31","1362.45","1364.86","1353.55","219141.0","2682641.0","6.66924767E8"
"2006/09/05","1361.24","2.18","0.16","1360.97","1362.47","1356.29","235655.0","2386394.0","6.69025842E8"
"2006/09/04","1359.06","2.39","0.18","1363.69","1365.08","1359.04","238693.0","2585514.0","6.68051296E8"
"2006/09/01","1356.67","3.93","0.29","1354.77","1357.01","1349.63","215901.0","2591019.0","6.66867687E8"
"2006/08/31","1352.74","11.39","0.85","1348.05","1361.48","1344.57","279257.0","3348006.0","6.64895639E8"
"2006/08/30","1341.35","-3.26","-0.24","1346.69","1346.99","1337.96","257237.0","2800312.0","6.59360676E8"
"2006/08/29","1344.61","16.72","1.26","1336.40","1345.30","1336.40","261284.0","2879602.0","6.61006037E8"
